komentar,sentiment,score
tokopedia kirim barang pakai sicepat sicepat kirim paling lelet paket mutar2 sama kurir pokok kirim paling parah tokopedia jgn pernah pakai sicepat,negative,0.9945321083068848
suka tokopedia selalu bikin nyaman laku bayar keranjang ngerti keranjang bukan keranjang supermarket apa situ bayar semua keranjang utk simpan rencana beli cari waktu mohon off auto centang nya daftar belanja keranjang biar atur kalau rasa nyaman baru pull bintang utk toped,positive,0.8656750917434692
akhir akhir tokopedia aneh habis checkout gabisa cek status bayar isi kosong semua mau bayar lewat alfaidm jadi keluar notifikasi ikasi ikasi buat akses kode bayar mau gak mau tiap checkout ss dulu deh jadi ribet padahal udah sering update aplikasi kualitas aplikasi makin buruk spek hp bagus loh gaada ngaruhnya hp bagus apa kalau aplikasi nya bagus,negative,0.9942426085472107
update 3781 fitur salin jumlah tagih hilang fitur sangat bantu laku bayar lalu mobile banking hindar salah input baik edit ketemu pilih nyata rincian transaksi,neutral,0.9070537090301514
alhamdulillah lama belanja toko aman barang sesuai seller baik masalah beli contoh barang gak datang pilih cermat lihat dulu rating toko sebut jadi,positive,0.7989321947097778
kok update sekarang kacau ubah metode bayar garagara hari 10072020 bisa bayar indomaret akhir batal transaksi nya buat transaksi baru metode bayar transfer bank ehhmalah muncul minta no rekening data hilang gimana kok minta no rekening udah ngantri depan atm auto balik badan batal pake dulu lah moga update nya lekas baik,negative,0.9805700182914734
aplikasi sangat bagus lengkap terus mudah buat barang tuju salah kurir nganter jual bukan pihak tokopedianya jadi kalau ken komplen yaa tanya jual aja tanya kurir nganter kalaupun mau komplen pihak tokopedia kan lewat aplikasi usah sini komplennya satu buat tokopedia terimakasih banyak mudah banyak orang belanja keluar rumah the best pokok ,positive,0.9962671399116516
turunin ah bintang akun aja blok guna kupon2 point dulu kena moderasi padahal belanja barang tau asal sen aja brg sama gimana kalau mau repeat order mutih mau hapus aplikasi topednya,negative,0.9717648029327393
belakang sangat kecewa dg aplikasi inidi kali buka aplikasi nya sama sekalilihat transaksi bslihat barang jual bssetiap kali lihat transaksi uninstal download baru lihat transaksidan selalu dapet notifikasi ikasi ikasioops jaring terputusmohon periksa koneksi internet andadsb padahal buka aplikasi lancar jayapaketan meter mohon baik lgagar semua android aplikasi tanks,negative,0.9863805174827576
kurang erti fitur cicil tokopedia coba cicil sauatu barang homecredit selalu gagal teks maaf metode sedia akun cs tokopedia hormat mohon ditindaklanjuti,neutral,0.9111539125442505
udah cukup baik kalau update an tambah cari barang lewat foto tambahin fitur sedia stok nya biar gak repot repot nanya jual terus biar tau barang sisa berapa biar si langgan enggak kecewa tiba tiba pesan nya dibatalin sedia stok nyata udah habis iya kalau jual jujur mau uang nya transfer kalau jujur gimanatolong tokopedia layan nyaman belanja no 1,positive,0.7676486968994141
jangan tiru aplikasi orange biar tokopedia dulu simple ringan banyak popup butuh awal buka aplikasi bahkan sekarang isi video jadi simple dulu,positive,0.6056725978851318
edit ulas thanks tokopedia masalah tarik uang beres cuma skrng aman terlalu berlapis2 hingga sulit masuk akun sendiri alhamdllh bs masuk beberapakali ganti nomor ken alih marketplace cuma tokopedia mudah operasi simple ribet balik tokopedia pdhl user since 2014 until now never changes tetep tokopedia ajahh okeh,positive,0.6557398438453674
belanja hardisk ekternal pertama langsung 4pcs jual bagus kendala langsung respon cepat jual ,neutral,0.6720304489135742
pihak tokopedia lebih selektif banyak sekali akun jual gak jelas cenderung tipu kecewa cc topedpembelian batal pihak system dana gantung tarik laku beli toko lainsudah lebih 5x contact cc tokopedia jawab robot tololtidak solusi apa apakembalikan dana kamijangan tahan,negative,0.994284451007843
jadi jelek rate nya tokopedia dana saldo jadi belanja tarik rekening dulu terus top up saldo kayak dulu iklan dagang jadi bayar pake ads padahal tadi gratis aplikasi belah jadi kurang muas,negative,0.9972772002220154
updatejd buka menu draft produksllu muncul koneksi tergangguharus instal ulang lagibaru buka drafttapi kalau aplikasi nya d tutup terus buka lagijadi error lagisekarang malah import produk instagramselalu tulis error,negative,0.9766926169395447
sering jadi keluar notifikasi ikasi ikasi gambar lonceng kanan atas transaksi beberapa kali info nya jadi transaksi keluar aplikasi masuk ada info bukti transaksi pemberitahuan baik bugcrash apa macam kaya gin cepat,neutral,0.6866151094436646
batal sistem otomatis terlalu lama tindak langsung apabila toko nakal merespon offlinelebih penting toko pembelikecewa solusi bintang 1 cocok harap kalau batal transaksi waktu sistem otomatis lebih bagus 1 bulan,negative,0.7965983748435974
transaksi misal harga web 8600 stelah masuk hitung belang nilai muncul 860100 lihat tambah rp100 uang transfer 860ribuan jadi hilang stelah komplin lewat telp tokopedia waooww amazing tempo 30 detik telp habis pulsa rp 300an hemm fantastis yaa sekarang uang 800an padahal sudah mengcanselnya,negative,0.9482974410057068
sayasudahcoba semua aplikasi belanja online banding hari pernah belanja sekalipun tokopedia sudah belanja bagai macam barang 186 point 465 loyalty silver member memang kadang kendala kirim masalah wilayah gak masuk layan kurir kalau masalah produk variasi harga kualitas sekali mau nanya sama admin tokopedia masuk data ecomerce nya kredivo,neutral,0.9728131890296936
maaf rubah bintang 1 makin up to date makin menyebalkansering banget gagal loading iklan jalan sangat ganggu kalau belanja selesai semua siap siap uninstall pindah aplikasi olshop relatif lebih stabil ringan,negative,0.9831002950668335
aplikasi baru malah ribet enak versi lama sekarang aplikasi pisah tokopedia seller tokopedia pembeliversi biasa pantes serang hackersaran lebih baik aplikasi satu kayak dulu cuma aman tingkat,negative,0.9500195384025574
kalo misal banyak bug eror sana sini gk usah buru2 update rugi kuota mending versi kmren ktimbang baru nyesel upgrade gk cek status barang kirim gk buka search barang banyak ganggu kendala badahal jaring stabil,negative,0.9939961433410645
aplikasi tokopedia mas kurang bagus kontak customer service menu beli utk riwayat beli gagal hasil kadang ada pusing saran utk tokopedia tingkat aplikasi transaksi elektronik semua aplikasi rasa gambang layak kurang tulis baik jangan customers rasa sulit kurang tarik layan terima kasih,negative,0.8952983617782593
cara tingkat skor toko susah sekali gak solusi masuk akal toko milik gratis ongkir alhasil jual padahal satu2nya cara utk tingkat score penjualanhelloogmn jual kalau toko aja ikut gratis ongkir gara2 score berkurangujung2nya akun toko macet yang beli gara2 ada label gratis ongkir pindah lapak belah aja,negative,0.9807859063148499
waktu tuh pernah belanja sumpit kata jual stok gudang habis mau diambilin gudang i biaya tambah 100 i transfer 100 sisa bakal kirim saldo tokopedia saldo udah masuk tokopedia i buat belanjain kan sial padahal tokopedia udah nlpn saya udah bahas masalah danaa buat dibelanjain kata pihak tokopedia tapi bukti aplikasi bisa buat belanjain,negative,0.9333047270774841
mnrt fitur baru malah jadi sederhana buat suatu fitur sangat sederhana mungkin jadi orang awam langsung paki buyer lama sekali wktu pertama kali coba fitir baru mnrt tambah mudah,positive,0.9236668944358826
coba biasa update baru tokopediatapi tetap aja lebih ribet utama menu tanya jawab produk foto informasi barang tanya sekarang bayang belanja 5 produk pemberitahuan jawab salah satu jual gak tau chat barang apa balas keluar chat dulu menu utama trus menu qa baru lihat chat barang apa balas hadew ribet sekali,negative,0.9828789234161377
makin hari makin payahapk lot padahal selalu update sering jadi errorsudah banyak jual beli minat banget tokopedia makin depan justru bukan tingkat kwalitas fitur malah jadi payahythtokopedia jangan tinggal user hnya system payah,negative,0.9969077706336975
bayar masa verifikasi pembayaranya lama terus aq massage suruh selesai bayar padahal bayar cuma tokopedia aja verifikasi bayar masa suruh nunggu 2 hari kan bayar tagih kredit kan jga punya tanggal jatuh tempotolong verifikasi segera bayar sayabaru kali hambat tokopedia sedih aqwoii tokopedia kok ngk respon,negative,0.997600257396698
hp android kalau search barang pas loading atas halaman empat atas jadi suka erorstuck padahal pilih byk filter barang cari terlalu banyak keluar sugesti baru gin sejak aps minta update beberapabulan lalu aplikasi jadi berat trus beberapabulan blakang sering minta update aplikasi harap bikin eror hilang sama suka eror stuck hp xiaomi redmi,negative,0.9953134059906006
fitur beli aplikasi tokopedia makin ribet padahal fitur mudah utama fitur beli kini fitur makin sulit moga bukan jadi awal mundur tokopedia terimakasih,negative,0.9872846007347107
kali mau klik barang aja ganggu rumah tokopedia aplikasi tambah parah jadi data akun bobol it nya kerja kagak sih admin sampe susah masuk barang mending aplikasi belah kagak embel ganggu,negative,0.9964566826820374
suka banget belanja tokopedia gratis ongkir 40rb nabung emas aku belanja tokopedia benarbenar untung cuma sedikit aja aku masalah sering aku lihat barang jual banyak beri ulas sedikit jadi pas mau blanja ragu saran aku sih orng malas ngulas beri imbal point misal jadi masuk point bukan cuma belanja aja sisa tokopedia sangat bagus moga makin jaya depan semangat,positive,0.9860600233078003
dong atur tipe varian barang contohin market place tokopedia mau atur tipe varian barang ajah ribetnya minta ampun bagai jual sangat ribetkan atur tipe varian tokopedia sedikit2 salah terus varian sama tokopedia sendiri misal kaya shampoo ribet naudzubillah salah kasih varian barang upload coba deh contohin market place belah,negative,0.9009760618209839
gimana laku bayar via indomaret terang transaksi hasil struk cetak aplikasi tokopedia transaksi konfirmasi alias bayar mohon responnya kompalin lalu tokopedia care email respon sampe skrg,neutral,0.9867538809776306
sering belanja tokopedia pakai kartu kredit aman2 akhir istri belanja tokopedia pakai kartu kredit coba bobol kartu kredit untung pakai dual control jadi bobol gagal kecewa tokopedia lebih tingkat aman data langgan,positive,0.9071244597434998
lama lama tokopedia tinggal kalau kayak gin terus mau buka toko aja susah isi data selesai udah lengkap ikut alur tentu eeh mala menu utama terus minta isi data diri ayo dong revisi sayang kan kalau pelangguna lari aplikasi belah,negative,0.9905311465263367
kritik bangun kalau misal udah order mau bayar via atm tunjuk bayar sering ilang gk lihat jelas gimana cara buka tunjuk bayar mapsnya salah kadang aku sering rasa cemas gara gara sebut kalau barang baja kayak buku hapus lah utama karya anak bangsa kalau import luar gpp wkwkwkwk saing brutal tetap maju produk lokal iklan barang lokal prioritas beg import,negative,0.9930021166801453
bagai user rasa gak nyaman tampil aplikasi tokopedia 1 rasa tokopedia penting ego jual pernah gak sih lo cari handphone nongol malah casing beberapa barang gak sesuai jadi gak jelas gitu 2 emang sih tokopedia sedia apa aja turut yaa mau nyari sesuai kategori tuh ribet nama mau top up game pusing muter muter nyarinya 3 mau komplen bales malah bot jadi gakguna,negative,0.9884514808654785
aplikasi rusak cuma menang iklan iklan bagus nyata sebel banting hp padahal sinyal bagus simpan banyak kalau gk buat toko online mending gk usah buat malah dapet komen negatif lebih bagus shopee fitur lengkap bayar tempat aja gk dah lah males,negative,0.9926450252532959
buka toko tolak terus alas wajah sesuai gambar jelas tim analis tokopedia mohon ajar cara menganalisa user padahal jadi user tahun tahun lihat lalu tracking beli lalu tokopedia bukti alamat kirim sesuai ktp untung startup lebih bijaksana bisa menganalisa user benar,negative,0.5572073459625244
lama aplikasi pertamakali pakai lancar terus tiba jaring koneksi tokopedia error lalu hapus menginstal ulangsama baru selang bulan sekarang ke3 kali menginstalnya mungkin jarinagan tokopedia sdng sedikit ganggu atw data punya sedikitkecil senang jasa tokopedia,negative,0.8163625597953796
kaya nya sering banget mnta update pas verifikasi ktp jaring eror data verifikasi kluar sendiri pas mau daftr bilang nya nomer ktp tlah padahal ka verifikasi gimana sih jadi susah mana dii update susah lot banget bisa2,negative,0.9949900507926941
makin hari makin buruk koneksi nya bagai provider d coba tetap koneksi ny jelek banyak gagalny komunikasi cs pakai wifi tetep ja jelek koneksi tokopedia sekarang ancuur,negative,0.9981558918952942
sangat kecewa tokopediabarang sampai2sudah dikomplaindisuruh tunggu kabarhanya untung pihak expedisikasian jual pembelisetiap tanya jawab otomatis sama komputer solusi ada,negative,0.9905141592025757
kalo jasa kirim barang via si cepat tiada soal jasa sesuai waktu hari kurir sangat malas mohon tindak lanjut nyaman customer bayar mahal jasa kirim datang kantor beda via datang alamat yang tuju bukan datang masalah depan rating mohon paham,negative,0.9896982312202454
mau buka toko sini susah bangat upgrade power merchant gagal terus padahal tempat terang bangat pas foto hasil aja burem entah gimana system padahal ganti2 hp alih aplikasi aja lah super ribett,negative,0.9967693090438843
tulis cek ulang koneksi jadi salah koneksi teruss kayak gt sinyal penuh buat akses lancar akses topseller akses aplikasi utama tokopedia gak dibenerin versi lawas malah cepet enteng,negative,0.9396072626113892
tokopedia uang refund tiket pesawat 3bulan refund 28 feb 2020 kalian tega sama customer kalian kata utama senang langgan nyata nya pernah updateinfo apa kait refund ya email dulu balikkin uang segera balikkin uang,negative,0.6973930597305298
hati2 aplikasi cuma gembar gembor promo promo kecewa pihak sajakomplain tetap sama sita waktu sajabenar benar punya solusi langgan lebih baik belanja aplikasi shopee lebih jelas promonya uninstall lah aplikasi busuk,negative,0.9951710104942322
bolak balik minta diupdate udah gitu sering ganggu pas mau bayar sering banget konelsi putus padahal shopee aplikasi tetangga gak kayak gitu jaring intermet normal bahkan buat streaming no loading gilir buat prmbrlian tokopedia loading lama gak,negative,0.9869728684425354
min transaksi batal otomatis jual dana tahan 3 hari masuk saldo gimana admin solusi masa saldo masalah main tahan2 aja pernah hari dm email jawab admin kerja sama biar aplikasi maju terus kalau bakal banyak berani transaksi lewat aplikasi kalau aman saya rubah bintang set semua clear,negative,0.7012297511100769
update aplikasi feb 2020 kualitas downgrade enak navigasi list pesan baru proses kirim selesai amburadul semua pernah jebak peaanan proses tekan tombol requeat pickup sicepat jadi pindah kirim banyak kirim akhir lewat masuk pesan kirim akhir salah masuk resi manual tik salah edit no resi macet sitem tau gimana solusi pokok kirim foto resi tokopedia bantu jual sih it nya kelas teri,negative,0.964779257774353
fitur cek pesan gak admin tampil tokopedia userfrenly fitur daftar transaksi dashboard akun perlu karena fitur sebut dashboard home fitur cek pesan paling relevan,neutral,0.990934431552887
mohon maaf paksa turun bintang nya soal sekarang tuh mekanisme gratis ongkir tokopedia sangat jelas teknis nya kata potensi gratis ongkir minim potong 20k belanja admin 50k fakta sekarang sama aja pas dicheckout harga ongkir tetap full potong padahal sesuai sk walah gimana tuh jelas kalau gin bakal kalah saing sama lapak belah kunci 1 baik layan resiko hilang calon langgan terimakasih,negative,0.9644238948822021
toko aneh jual nya aneh sen barang tanggal 7 bulan mei sampe sekarang 18 nyampe tanggal 13 komplen uang balik malah gak balik balik status investigasi barang melulu udah mau jalan 2 minggu waktu komplenan kalau jual terus terus ngajuin expedisi barang hilang barang ketemu jangka satu tahun uang gak harus nya masa kirim minggu minggu ajangerugiin bgt,negative,0.9903607368469238
udh 2 kali main sama beli solusi baik tokopedia rugi jual alas komplain barang rusak padahal mungkin akal2an si beli tukar nya barang cek kirim aneh nya barang terima auto buka box kembali pake panjang lebar lah inti nya kalau komplain jangan bela pihak admin rugi,negative,0.9963817596435547
tokopedia payah beli prakerja paling lambat muncul sertifikat dashboard prakerjanya padahal program prakerja gelombang gelombang baru sampe gelombang 3 tahu beli lewat tokopedia lah paling lambat gelombang 12 3 banyak beli lewat tokopedia paling lama muncul sertifikat nya dashboard prakerja gelombang 1 yang muncul sertifikat nya leletlemotmenunda turun nya insetif,negative,0.9899028539657593
tokopedia bikin nyaman gak lot kayak belah tampil friendly simpel gak ribet mudah erti baik seller maupun buyer nyaman pokok marketplace tokopedia udah bagus paling bikin jelek seller gak professional,negative,0.9810630679130554
2x pesan hilang gara2 notifikasi ikasi tokopedia baik via browser pc maupun aplikasi bukan tipe orang sering buka aplikasi lama jadi market place belah meski aplikasi tutup bahkan sih cache notip pesan kalau tokopedia ngga barusan buka tokopedia tau yang pesan jam 12 12 barusan ada notifikasi ikasi sama sekali tokopedia izin aplikasi notifikasi ikasi atur si atur padahal,negative,0.9808154106140137
sangat kecewa sekali sekali pake tokopedia ngecewain banget tokopedia nyediain ongkir gratis lewat anteraja paket hampir 6 hari sampe2 bahkan bbrapa pesan pickup sama sekali tracking kirim gak jelas lah perbaikidan jadi perhati saran kalau mau mitra kirim sama waras2 aja,negative,0.997050404548645
sekian lama akhir uninstall aplikasi tokopedia atur sangat kaku tokopedia ganti nomor hp daftar jadi aktif sangat ribet ketidakfahaman waktu mau ganti nomor hp malah jadi daftar akun baru mohon hapus akun padhal diri buat buat apa double akun kalau pakai satu selamat tinggal tokopedia kaku,negative,0.9928274750709534
tokopedia bagus lancar semua aplikasi sekarang parah klik da d beranda aja aneh buka promonya malah balik halaman awal sekarang udah pelit sama cashback gede dulu pln bs 10 trs trun 8 skrng cm 2 rb doang customer makin lama lihat lihat aplikasi pindah aplikasi saran ja mau naik rating tokopedia,negative,0.9914074540138245
dear tokopedia marketplace jenis harap tingkat layan utama kurir kirim bagai beli kadang tak tau paket laku apa dintar orang apa beli tau status kirim point point bahkan gak tau mana saran minimal titik transit akhir si kurir hubung terima memang lihat tak hubung jelas sekali jadi tingkat layan beli salam sukses,positive,0.7195175290107727
kalau dulu buka desktop versi android jadi cetak alamat lgs hp printer wireless kalau skr langsung redirect versi mobile aplikasi udah hp tetap buka desktop vwrsi print alamat printer jaman sekarang banyak printer wireless cetak lgs gadget tambah fitur print alamat aplikasi wireless printer tambah fitur sebut lebih praktis terimakasih,neutral,0.7995305061340332
gimana aplikasi selalu reload koneksi malah sering notifikasi ikasi koneksi putus silah cek koneksi internet padahal internet jalan aplikasi di buka bikin kesel mau edit toko,negative,0.9968935251235962
mesan selalu gagaltolong jangan tulis bebas ongkir kalau tetep bayar mah mana bayar kurir mahal transaksi bayar pengirimkurirnya suka aneh aneh aja dong baik evaluasi langgan kabur,negative,0.9979991316795349
kecewa tokopedia kena bocor data pribadi milik tokopedia isu muncul sedang beli barang nominal sedikit tambah pakai promo cashback ovo point tambah walaupun ganti password tokopedia kecewa sekali padahal akun ovo tokopedia sama nomor hubung layang keluh lewat email direspon mungkin akan ganti rugi tokopedia kena aman cashback,negative,0.9934425354003906
data tokopedia curi dijualbelikan bebas hacker akun tokopedia hapus taut rekening bank akun tokopedia hapus hubung cs tokopedia solusi kata perlu pakai akun tokopedianya saya unistal alih shopee,neutral,0.9865734577178955
parah banget aplikasi apa coba order awal nya gak terus pas jarak 1 jam tiba tiba order an 4 padahal kan awal nya gak order barang sebut tiba tiba email barang order 4 sangat kecewain banget cuman 2 cancel 2 lanjur proses udah beres transaksi hapus tokopedia udah kecewa banget sama,negative,0.9976834058761597
laku transaksi kredit btn lewat tokopedia biasa selalu dapet kode bayar lewat alfamart indomaret semenjak baharu skrng suruh sama operator tambah akun bank akun tambah tambah laku transaksi kredit btn lalu toko tetap selalu selalu hasil payah kecewa berat,negative,0.994148850440979
dong tokopedia jasa kirim bebas ongkir jangan anter aja jujur sangat senang proses kirim lelet lama beda kirim satu jadi rasa kecewa kalau barang lama ingat nyaman senang langgan no 1,negative,0.9965822100639343
bagus sih tokopedia sangat sensitif koneksi kalau koneksi hilang halaman layar hilang jadi koneksi selalu stabil kalau misal koneksi lemah sedikit langsung gk muncul,positive,0.9530997276306152
awal senang belanja sini lama banyak akun jual fiktif masuk mau transaksi suruh direct wa dulu toko lama gak aktif pas mau belanja nyata jual salah upload harga biaya kirim product lalu pesan cancel tokopedia filter ulang semua jual aplikasi register ulang suruh jual selalu cek nilai jual barang hari apabila ubah suruh edit aplikasi seller 3 dulu dehh,negative,0.9091839790344238
paling percaya kendala kalau tokopedia selalu rasa jamin aman aplikasi mudah menu susun rapi mudah pilih filter harga barang ongkos alam refund mudah respon cepattidak lama lama aplikasi website beda jauh mudah sesuai realistis mahal jamin murah kecewa kalau sesuai harap sukses terus tokopedia,positive,0.8832480907440186
lama kek tokopedia aman aja sihudah lama pakek tokopedia paling neng gratis ongkir barang murah sesuai harga lahmantap deh buat tokopedia aplikasi belah mah kayak tokopedia pokok the best lah kurang sayabanyak toko lama packingtoko kadang banyak sesuai njual barang temen belanja tokopedia liat2 dulu ulasanya lai mah serah temen2 mau beli,positive,0.6539377570152283
pindah aplikasi belanja belah rasa banyak fitur2 suka tukar tambah nabung emas lain2 jadi kurang promo voucher belanja kurang giur harap depan lebih baik,negative,0.6702457666397095
fitur cicil kartu kredit bni beberapa hari selalu batal padahal masalah berkali2 coba selalu transaksi batal pesan ada masalah kartu kredit baik limit maupun tks,neutral,0.889072060585022
banyak promo gratis ongkir blanja apa aj nyata susah kode promo gratos ongkir nya sekalianya kode nya cm belanja gak kaya tetangga belah mudah kupon nya n pilih cashback gratis ongkir,positive,0.8041846752166748
sebenernya bagus lama pakai skrng error mulu koneksi stabil aplikasi muncul pesan koneksi coba terus dah diupdate msh tetep login pakai password konvensional banyak orang lupa padahal otp cukup aman,negative,0.9797398447990417
sejak kemarin aplikasi baharu aplikasi dibukadijalankan baharu selalu henti 98 ketes coba mendownload aplikasi masalah bukan alami masalah sebut beberapa komentar akun resmi instagram tokopedia ulas sini nyata sama mohon follow up fyi perangkat sistem hp saya baru baharu apptokopedia masalah,neutral,0.5744612812995911
dulu transaksi tokopedia gampang banget asal punya saldo toko langsung dipake belanja tokopedia sekarang ribet metode bayar pake top up via ovo segala gak atm trsfer manual gak indomaret jadi lebih sulit sih minn sistem kayak dulu aja pake saldo toko belanja ribet kalau top up dlu,negative,0.90976881980896
versi aman ajh bug sedikit sekarang update baru lumayan banyak bug utama jaring gk stabil install ulang sekarang kedetek periksa jaring internet padahal jga internet lancar ajh buka link belah jga aman masa server lokal payah kayak gni sih,negative,0.9950966238975525
update semua lancar2 buka tokopedia update tiap buka tokopedia selalu loss conection terus coba ganti2 wifi tetap padahal aplikasi masalah malah buka video lancar mohon cek program aplikasi ada 2 transaksi gak tau transaksi status mana,neutral,0.6880814433097839
sistem bayar lalu virtual akun lebih vafiatif barang cari sulit laku bayar garagara bank belum daftar sistem bayar tokopedia lebih integrasi bagai pihak bank,neutral,0.8313409090042114
update aplikasi rasa berat padahal sdm845 aplikasi jalan lancar tiap lihat barang nama toko nya muncul2 gambardeskripsi ulas kadang buka salah satu produk buka ngeload mulu muncul2 buka feed aja loading troos kelar2,negative,0.9801405072212219
awal bintanf 5 skrng ksih bintang 1 kece status barang pesan selalu sesuai jadwal cek kala update kali 16042020 selalu stuck 78 bukan 23 kali gk terusin pdhal ram 6gb kepake mlpug doang internal memori 128gb di pake gk nyampe tengah sinyal wifi 2mbs kalau buat downloadnonton bokep ampe darah tu mata knpa buat update tokopedia aja sllu stuck,negative,0.9912793040275574
update versi 370 buka android kitkat tulis koneksi internetovo nya loading terustampaknya aplikasi orang kelas atas neng ganti hp baru hp lama bisa buka,neutral,0.7476171851158142
maaf turun bintang tdnya tokopedia aplikasi ecomerce baik semenjak awal april 2020 tokopedia ovopaylater sangat kecewa tanya sama jawab gak nyambung solusi sampe sekarang susah memang tahan kualitas tokopedia gagal tahan kualitas bintang 3 sekarang nilai maksimal bs ksh dulu km pernah jadi baik sekarang mohon maaf bhayy,negative,0.9950096607208252
tokopedia sekarang mantap banyak kupon cashbacknya buat gratis ongkir nggk perlu pake kupon minimal belanja cuma 50rb awal suka pake shopee sekarang pindah tokopedia pokok mantap dah tokopedia trs kembang cuman masuk buat toko mungkin lapak nggk terlalu banyak shopee aku pokok tokppedia tetep no 1,positive,0.9800599813461304
belanja cepatdikirim cepatsering gratis ongkirpedagang alhamdulillah lama pesan ramah respon cepat jujur sesuai deskripsicuma 1 toko sepede tanggerang hoax minta pesan lewat wabelum transaksi fia bilang barang paket kirim foto mobil dg paket srpeda siap kirim minta transfer langsung tokopedia dagang minta transaksi lewat wa transfer langsung blak list jangan costumer tipu,negative,0.6101466417312622
salah satu aplikasi favorit apa aja tokopedia moga kualitas tingkat kadang suka kendala sedang proses bayar tiba error moga depan lebih tingkat kualitas,positive,0.8485422134399414
pilih kurier nya sedikit ribet cek estimasi biaya kirim awal checkout dulu login nya ribet nomor hp udah aktif punya akun tokopedia 3 gegara aju nomor hp tuju praktis lah kaya belah,positive,0.8906575441360474
aplikasi msh jelek banget urut filter n jelas atur ukur berat cm 1 kg krg dhitung 2 kg n urut filter sistem kacau artikel dg fakta sesuai baik cs sinkron jawab n krg knowledge jadi sering asal kalau kasih jawab bilang kurir bs beda utk seller fakta bs dtanya berkali2 jawab sama bs n ksh artikel smp tny step2nya cm ksh step salahmembingungkan endingnya mlh blg bisa it nya pinter,negative,0.9812561869621277
aplikasi apa inisering error gk belanja1 bulan update 3 4 xsemakin update makin errorkl versi nya jgn keluar dlbergitu upadate langsung errorbagusan belanja toko belah 3 bulan update 1 xupdate tambah jelek aj tokopedia,negative,0.9970677495002747
sangat bantu kembang bisnis masuk bantu perihal topads d bantu lebih banyak pasu jual nya krena modal iklan lumayan pasu jual imbang,positive,0.9820000529289246
layan tokopedia muas lebih seleksi penjualnyayakinkan barang diupload sesuai stok barang pernah barang sesuai dg pesan akhir sini rugi bolakbalik bayar ongkir barang nyata,negative,0.9799291491508484
sering muncul pop up aplikasi tokopedia oops internet ganggu jadi salah koneksi jelek banget deh sering jadi bulan bulan gak baik install ulang 2x pakai kambuh muncul pop up kalau buka pakai crome hp malah lancar,negative,0.9940781593322754
gk tau sekarang tokopedia makin jelek kuota jaring bagus i pas buka selalu tulis jaring error aplikasi tapi cuman tokopedia doang kek harus uninstal dulu baru tingkat,negative,0.9969082474708557
belanja buku lalu konfirmasi pihak toko batal lalu uang bukan tunai rekening bank nyangkut tokopedia arti pakai belanja tokopedia tipu ampo anjing kalian siapa mau belanka tokopedia sial laku toko tidak sopan,negative,0.9980173110961914
tokopedia sekarang kayak dulu mau pindah halaman selalu error gak buka selalu tulis coba lagibener bener ngeselin mau cari barang perlu lihat status barang makin tinggal platform belah selalu sedia cod alias bayar tempat hal gak sedia tokopedia,negative,0.9773066639900208
yth developer aplikasi tokopedia kok pas diupdate malah alami kendala sihh alami kendala tekan tombol keranjang selalu gak eror refresh kali tetep ajah gak bagus aplikasi mohon baik pak,negative,0.7241016626358032
aplikasi bagus tidak baru tokopedianya susah akses akses tokopedia pasto automatis keluar terus diupdate baru buka sangat sayang harap baik,negative,0.6222084760665894
aplikasi bagus ringan produk agam kurang tampil produk sering ulang produk tampil kalau dukung gratis ongkir beli beberapa merchant ongkirnya cukup satu ongkir makin point ovo beri mudah chating customer servicenya semua chating jawab otomatis tanggung jawab jawab chating bisa menge,neutral,0.5894136428833008
aku suka sama tokopedia bayar gk ribet sih beberapa kurang barang kurang lengkap biar gitu aku suka sama layan selularnya tanya kirim foto barang kirim kurir 1 tambahin fitur bayar nya datang lalu notifikasi ikasi ikasi sms,positive,0.9479140639305115
sekarang kalau buka aplikasi tokopedia ribet yak biasa klik langsung buka tinggal pilih belanja keranjang knp sekarang jadi update apa iya tiap bulan ganti terus cod gc bisagangguan koneksi hey rumah pake wifi buat semua kerja sangkut internet lancar2 aja knp malah jadi eror tokopedia aneh bangett,negative,0.996997594833374
diupdate malah jadi gak bener editrevisi iklan malah foto barang muat sempurna simpan iklan edit jadi gagal unggah ulang foto barang jadi repoott,negative,0.9962980151176453
developertokopedia dong muat namanama toko jual masalah aplikasi tokopedia nya konsumen tau tokotoko jual mana masalah misal a toko si a jual malas cepat respon balas chatingan b toko si b jual cepat responnya balas chatingan lama kirim barang nya list pampang aplikasi tokopedia nama2 toko jual masalah baik diri,negative,0.983242392539978
sering muncul kendala server sangat menggangu masuk lihat komplain muncul halaman tombol batal komplain malah suruh coba coba padahal login ada kendala sinyal maupun kuota sangat jelek aplikasi,negative,0.9972660541534424
udah sering belanja disiniawalnya platinum jadi goldcumaa sering dikecewakanmulai respon seller super lemottidak ramah kirim barang kurir lot ampunseller paksa buyer cancel padahal stok kosong malah buyer nya suruh nungguin lamaada barang tang kurirtapi hampir minggu lbh kirim alamat buyerbanyak barang tidak cocok pesanandllbanyak sekali kendala topedburuk skali,negative,0.984650731086731
hari habis update jadi banyak masalah aplikasi semua tk cek kata nya ganggu jaring mulu gimana nih beli barang tak bufering mulu kan versi lama jak bah thank,negative,0.9679279923439026
